Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,Sales Growth Rate,Profit Growth Rate ,order year,order month
2289,CA-2017-143343,2017-06-10,6/13/2017,First Class,BW-11200,Ben Wallace,Consumer,United States,Los Angeles,California,90032,West,OFF-AR-10002375,Office Supplies,Art,Newell 351,16.4,5,0.0,4.756,29.000000000000004,-6.178489702517176,262.7765064836003,2017,6
2290,CA-2017-115154,2017-01-08,1/11/2017,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Seattle,Washington,98115,West,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,892.98,2,0.0,80.3682,9.0,5345.0,1589.8275862068963,2017,1
2291,CA-2015-149342,2015-04-20,4/25/2015,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Columbus,Georgia,31907,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,287.97,3,0.0,77.7519,27.0,-67.75179735268426,-3.2553920580528084,2015,4
2292,CA-2015-149342,2015-04-20,4/25/2015,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Columbus,Georgia,31907,South,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38,6,0.0,297.69,50.0,106.7507031982498,282.8716725893515,2015,4
2293,CA-2015-149342,2015-04-20,4/25/2015,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,12.96,2,0.0,6.2208,47.99999999999999,-97.82323893983674,-97.91030938224327,2015,4
2294,CA-2015-130995,2015-11-01,11/6/2015,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,New York City,New York,10009,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,4.95,1,0.0,1.3365,27.0,-61.80555555555556,-78.515625,2015,11
2295,CA-2017-127929,2017-12-23,12/27/2017,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Middletown,Connecticut,6457,East,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",181.95,3,0.0,38.2095,21.0,3575.757575757575,2758.922558922559,2017,12
2296,CA-2015-113145,2015-11-01,11/5/2015,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,13.52,4,0.0,6.2192,46.0,-92.56938719428415,-83.72341956843194,2015,11
2297,CA-2015-113145,2015-11-01,11/5/2015,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",259.7,5,0.0,106.477,41.0,1820.8579881656804,1612.0690764085414,2015,11
2298,CA-2015-113145,2015-11-01,11/5/2015,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,42.95,1,0.0,1.2885,3.0,-83.46168656141701,-98.78987950449392,2015,11
2299,CA-2015-113145,2015-11-01,11/5/2015,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93,7,0.0,601.9699,43.0,3159.441210710128,46618.65735351184,2015,11
2300,CA-2015-113145,2015-11-01,11/5/2015,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,TEC-PH-10002597,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,503.96,4,0.0,125.99,25.0,-64.00105719571694,-79.0703820905331,2015,11
2301,CA-2014-162362,2014-11-14,11/18/2014,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Midland,Michigan,48640,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,12.72,3,0.0,6.36,50.0,-97.47599015794904,-94.95198031589808,2014,11
2302,CA-2014-162362,2014-11-14,11/18/2014,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Midland,Michigan,48640,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,11.52,4,0.0,5.6448,49.00000000000001,-9.433962264150953,-11.245283018867925,2014,11
2303,CA-2016-106558,2016-01-17,1/21/2016,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Columbus,Georgia,31907,South,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,316.0,4,0.0,31.6,10.0,2643.0555555555557,459.80725623582765,2016,1
2304,CA-2017-157931,2017-09-17,9/22/2017,Second Class,MO-17800,Meg O'Connel,Home Office,United States,Roswell,Georgia,30076,South,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,723.92,4,0.0,188.2192,26.0,129.0886075949367,495.63037974683544,2017,9
2305,CA-2017-157931,2017-09-17,9/22/2017,Second Class,MO-17800,Meg O'Connel,Home Office,United States,Roswell,Georgia,30076,South,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,106.32,3,0.0,49.9704,47.0,-85.31329428666152,-73.45095505665735,2017,9
2306,CA-2016-115574,2016-12-23,12/24/2016,First Class,BP-11185,Ben Peterman,Corporate,United States,Chicago,Illinois,60623,Central,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",141.372,2,0.3,-14.1372,-10.0,32.9683972911964,-128.291148359829,2016,12
2307,CA-2015-160794,2015-08-06,8/8/2015,First Class,MS-17980,Michael Stewart,Corporate,United States,Houston,Texas,77041,Central,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,27.216,3,0.2,9.8658,36.25,-80.74866310160428,-169.7860962566845,2015,8
2308,CA-2017-116225,2017-11-05,11/9/2017,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,New York City,New York,10009,East,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,390.75,5,0.0,171.93,44.0,1335.7363315696648,1642.6868576293864,2017,11
2309,US-2017-120418,2017-06-11,6/12/2017,First Class,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,85345,West,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,280.792,1,0.2,35.099,12.5,-28.140243122200904,-79.58529634153435,2017,6
2310,US-2017-120418,2017-06-11,6/12/2017,First Class,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,85345,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",68.448,4,0.2,7.7004,11.250000000000002,-75.62323712926295,-78.06091341633665,2017,6
2311,US-2017-120418,2017-06-11,6/12/2017,First Class,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,85345,West,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,88.04,5,0.2,6.603,7.5,28.623188405797116,-14.251207729468607,2017,6
2312,US-2017-120418,2017-06-11,6/12/2017,First Class,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,85345,West,OFF-AR-10001955,Office Supplies,Art,Newell 319,15.872,1,0.2,1.984,12.5,-81.97183098591549,-69.95305164319248,2017,6
2313,US-2017-120418,2017-06-11,6/12/2017,First Class,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,85345,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,215.592,3,0.2,-48.5082,-22.5,1258.3165322580646,-2544.969758064516,2017,6
2314,CA-2017-122035,2017-07-20,7/25/2017,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,OFF-LA-10004093,Office Supplies,Labels,Avery 486,14.62,2,0.0,6.8714,47.0,-93.21867230695017,-114.16544006992633,2017,7
2315,CA-2017-122035,2017-07-20,7/25/2017,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",416.32,2,0.0,112.4064,27.0,2747.606019151847,1535.8587769595715,2017,7
2316,CA-2017-122035,2017-07-20,7/25/2017,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,43.0,5,0.0,20.21,47.0,-89.67140661029977,-82.0205966920033,2017,7
2317,CA-2017-122035,2017-07-20,7/25/2017,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,182.94,3,0.0,27.441,15.0,325.4418604651163,35.77931716971796,2017,7
2318,CA-2017-122035,2017-07-20,7/25/2017,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,60.83,7,0.0,30.415,50.0,-66.74866076309172,10.837797456360931,2017,7
2319,CA-2017-122035,2017-07-20,7/25/2017,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3,0.0,132.5898,34.0,541.0817031070196,335.9355581127733,2017,7
2320,CA-2015-117828,2015-12-23,12/26/2015,First Class,BD-11500,Bradley Drucker,Consumer,United States,Richmond,Virginia,23223,South,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,194.32,4,0.0,56.3528,29.000000000000004,-50.17052593789266,-57.498389770555505,2015,12
2321,CA-2017-165491,2017-03-20,3/24/2017,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,265.93,7,0.0,63.8232,24.0,36.85158501440924,13.256484149855897,2017,3
2322,CA-2015-109470,2015-12-31,1/3/2016,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,94.74,3,0.0,44.5278,47.0,-64.37408340540745,-30.23258000225624,2015,12
2323,CA-2015-109470,2015-12-31,1/3/2016,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",60.64,4,0.0,27.8944,46.0,-35.993244669622115,-37.35509052771526,2015,12
2324,CA-2015-109470,2015-12-31,1/3/2016,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,76.3,5,0.0,38.15,50.0,25.824538258575203,36.76580245497303,2015,12
2325,CA-2015-109470,2015-12-31,1/3/2016,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,364.8,12,0.0,167.808,46.0,378.1127129750983,339.8636959370904,2015,12
2326,CA-2015-105102,2015-09-15,9/19/2015,Second Class,BM-11575,Brendan Murry,Corporate,United States,New York City,New York,10035,East,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,79.872,3,0.2,29.952,37.5,-78.10526315789474,-82.15102974828376,2015,9
2327,CA-2015-105102,2015-09-15,9/19/2015,Second Class,BM-11575,Brendan Murry,Corporate,United States,New York City,New York,10035,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",46.384,1,0.2,1.1596,2.5,-41.927083333333336,-96.12847222222223,2015,9
2328,CA-2015-105102,2015-09-15,9/19/2015,Second Class,BM-11575,Brendan Murry,Corporate,United States,New York City,New York,10035,East,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,12.96,2,0.0,6.2208,47.99999999999999,-72.05933080372542,436.4608485684719,2015,9
2329,CA-2017-138422,2017-09-23,9/26/2017,First Class,KN-16705,Kristina Nunn,Home Office,United States,Fort Collins,Colorado,80525,West,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,14.352,3,0.2,5.2026,36.25,10.74074074074074,-16.36766975308641,2017,9
2330,US-2015-147739,2015-12-25,12/29/2015,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,547.136,4,0.2,-68.392,-12.5,3712.263099219621,-1414.5734824895244,2015,12
2331,CA-2016-155187,2016-09-24,9/26/2016,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Los Angeles,California,90004,West,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",41.96,2,0.0,2.9372,6.999999999999999,-92.33097438296876,-104.29465434553748,2016,9
2332,CA-2016-155187,2016-09-24,9/26/2016,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",41.7,5,0.0,20.85,50.0,-0.6196377502383221,609.8597303554407,2016,9
2333,CA-2017-169285,2017-03-21,3/25/2017,Standard Class,RW-19690,Robert Waldorf,Consumer,United States,Lafayette,Indiana,47905,Central,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",277.4,5,0.0,133.152,48.0,565.2278177458032,538.6187050359712,2017,3
2334,CA-2017-169285,2017-03-21,3/25/2017,Standard Class,RW-19690,Robert Waldorf,Consumer,United States,Lafayette,Indiana,47905,Central,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,5.78,1,0.0,2.8322,48.99999999999999,-97.91636625811103,-97.87295722182168,2017,3
2335,CA-2014-140886,2014-09-30,10/4/2014,Standard Class,KW-16570,Kelly Williams,Consumer,United States,Clarksville,Tennessee,37042,South,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,69.216,6,0.2,11.2476,16.25,1097.508650519031,297.132970835393,2014,9
2336,CA-2017-152695,2017-12-10,12/10/2017,Same Day,CC-12220,Chris Cortes,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0.0,5.1042,47.0,-84.30998613037448,-54.61965219246774,2017,12
2337,CA-2017-152695,2017-12-10,12/10/2017,Same Day,CC-12220,Chris Cortes,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,426.79,7,0.0,123.7691,28.999999999999996,3829.9263351749546,2324.848164256887,2017,12
2338,CA-2014-110639,2014-08-23,8/23/2014,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10009,East,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,25.92,4,0.0,12.4416,47.99999999999999,-93.92675554722463,-89.94773331954423,2014,8
2339,CA-2014-110639,2014-08-23,8/23/2014,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10009,East,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,45.92,4,0.0,22.5008,49.0,77.16049382716048,80.8513374485597,2014,8
2340,CA-2014-121727,2014-08-19,8/24/2014,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,10.72,2,0.2,1.742,16.249999999999996,-76.65505226480836,-92.25805304700278,2014,8
2341,CA-2016-137736,2016-11-10,11/15/2016,Standard Class,DC-13285,Debra Catini,Consumer,United States,Warner Robins,Georgia,31088,South,OFF-AR-10004999,Office Supplies,Art,Newell 315,41.86,7,0.0,10.465,25.0,290.48507462686564,500.74626865671644,2016,11
2342,US-2014-143231,2014-12-31,1/3/2015,First Class,GM-14455,Gary Mitchum,Home Office,United States,Franklin,Massachusetts,2038,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,63.2,5,0.0,23.384,37.0,50.97945532728143,123.44959388437648,2014,12
2343,US-2014-143231,2014-12-31,1/3/2015,First Class,GM-14455,Gary Mitchum,Home Office,United States,Franklin,Massachusetts,2038,East,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,113.97,3,0.0,27.3528,24.0,80.33227848101265,16.972288744440633,2014,12
2344,US-2014-155894,2014-07-26,7/30/2014,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",123.552,3,0.2,-29.3436,-23.75,8.40747565148725,-207.27823111345094,2014,7
2345,CA-2016-119025,2016-02-22,2/28/2016,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Milwaukee,Wisconsin,53209,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,490.32,9,0.0,137.2896,28.000000000000004,296.8531468531468,-567.868973132131,2016,2
2346,CA-2016-159373,2016-03-13,3/18/2016,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",70.08,5,0.2,24.528,35.0,-85.70729319627998,-82.13411649534997,2016,3
2347,CA-2016-159373,2016-03-13,3/18/2016,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.272,2,0.8,-2.1624,-170.0,-98.18493150684931,-108.8160469667319,2016,3
2348,CA-2016-159373,2016-03-13,3/18/2016,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,557.585,5,0.3,0.0,0.0,43735.298742138366,-100.0,2016,3
2349,CA-2017-109701,2017-12-02,12/3/2017,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,9.024,6,0.2,3.1584,35.0,-98.3815920442623,inf,2017,12
2350,CA-2017-109701,2017-12-02,12/3/2017,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,2,0.2,22.5732,32.5,669.6808510638299,614.7036474164133,2017,12
2351,CA-2017-109701,2017-12-02,12/3/2017,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",10.86,2,0.0,5.3214,49.0,-84.36420179682102,-76.42602732443783,2017,12
2352,CA-2017-109701,2017-12-02,12/3/2017,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,79.47,3,0.0,22.2516,28.000000000000004,631.767955801105,318.1531176006314,2017,12
2353,CA-2017-109701,2017-12-02,12/3/2017,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,10.08,6,0.0,5.04,50.0,-87.31596828992072,-77.34994337485843,2017,12
2354,CA-2015-111514,2015-08-31,9/2/2015,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1552.831,7,0.15,200.9546,12.941176470588237,15305.069444444445,3887.1944444444443,2015,8
2355,CA-2015-111514,2015-08-31,9/2/2015,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,137.24,5,0.2,46.3185,33.75,-91.16194872461975,-76.95076400341172,2015,8
2356,CA-2015-111514,2015-08-31,9/2/2015,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,36.51,1,0.0,15.6993,43.0,-73.39696881375693,-66.10576767382364,2015,8
2357,CA-2015-111514,2015-08-31,9/2/2015,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,TEC-MA-10000597,Technology,Machines,Lexmark S315 Color Inkjet Printer,239.976,3,0.2,80.9919,33.75,557.2884141331142,415.8949762091304,2015,8
2358,US-2014-148838,2014-03-17,3/21/2014,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1579.746,7,0.4,-447.5947,-28.333333333333332,558.2933293329334,-652.6413135140674,2014,3
2359,US-2014-148838,2014-03-17,3/21/2014,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,1071.576,4,0.4,-553.6476,-51.66666666666667,-32.16782951183291,23.693957949010567,2014,3
2360,US-2014-148838,2014-03-17,3/21/2014,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10004175,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",613.908,3,0.4,-122.7816,-20.0,-42.70980313108916,-77.8231495991313,2014,3
2361,US-2014-148838,2014-03-17,3/21/2014,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,OFF-PA-10002960,Office Supplies,Paper,Xerox 1926,34.86,7,0.0,16.3842,47.0,-94.32162473856017,-113.3441818643836,2014,3
2362,US-2014-148838,2014-03-17,3/21/2014,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,OFF-PA-10000919,Office Supplies,Paper,Xerox 1918,155.04,4,0.0,75.9696,49.00000000000001,344.75043029259894,363.67598051781596,2014,3
2363,CA-2017-136497,2017-04-16,4/20/2017,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,13.71,5,0.7,-10.054,-73.33333333333333,-91.15712074303406,-113.23424106484698,2017,4
2364,US-2016-108637,2016-03-13,3/18/2016,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",127.88,2,0.0,40.9216,32.0,832.7498176513492,-507.0181022478615,2016,3
2365,US-2016-108637,2016-03-13,3/18/2016,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160.32,2,0.0,44.8896,28.000000000000004,25.367532061307486,9.696590553644047,2016,3
2366,US-2016-108637,2016-03-13,3/18/2016,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,46.0,4,0.0,20.7,45.0,-71.30738522954093,-53.886869118905054,2016,3
2367,CA-2014-102295,2014-11-24,11/26/2014,Second Class,EH-13990,Erica Hackney,Consumer,United States,Sacramento,California,95823,West,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",120.712,1,0.2,-18.1068,-15.0,162.41739130434786,-187.47246376811594,2014,11
2368,CA-2017-123659,2017-02-10,2/13/2017,First Class,MN-17935,Michael Nguyen,Consumer,United States,Clinton,Maryland,20735,East,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),23.12,4,0.0,11.3288,48.99999999999999,-80.84697461727086,-162.56654958358186,2017,2
2369,US-2016-129469,2016-09-23,9/27/2016,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fairfield,Ohio,45014,East,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",532.704,6,0.2,-26.6352,-5.000000000000001,2204.083044982699,-335.11051479415295,2016,9
2370,US-2016-129469,2016-09-23,9/27/2016,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fairfield,Ohio,45014,East,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",4.912,2,0.2,0.307,6.25,-99.07791193608459,-101.15261007989427,2016,9
2371,CA-2017-155152,2017-07-07,7/9/2017,Second Class,MP-17965,Michael Paige,Corporate,United States,Warwick,Rhode Island,2886,East,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,252.0,4,0.0,93.24,37.0,5030.29315960912,30271.335504885992,2017,7
2372,CA-2016-159940,2016-07-07,7/11/2016,Second Class,BF-11020,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,60.288,8,0.6,-27.1296,-45.0,-76.07619047619048,-129.09652509652508,2016,7
2373,CA-2016-159940,2016-07-07,7/11/2016,Second Class,BF-11020,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,2.632,1,0.2,0.8225,31.25,-95.63428874734608,-103.03174392545411,2016,7
2374,CA-2016-159940,2016-07-07,7/11/2016,Second Class,BF-11020,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,23.688,9,0.2,7.6986,32.5,800.0,836.0,2016,7
2375,CA-2016-159940,2016-07-07,7/11/2016,Second Class,BF-11020,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,253.372,2,0.3,-14.4784,-5.714285714285714,969.6217494089836,-288.0653625334476,2016,7
2376,CA-2017-119669,2017-01-24,1/30/2017,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Smyrna,Georgia,30080,South,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,5.67,3,0.0,0.1134,2.0,-97.7621836667035,-100.78323571665378,2017,1
2377,US-2014-164616,2014-08-19,8/21/2014,Second Class,MS-17770,Maxwell Schwartz,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,76.776,4,0.7,-58.8616,-76.66666666666667,1254.074074074074,-52006.17283950618,2014,8
2378,US-2014-164616,2014-08-19,8/21/2014,Second Class,MS-17770,Maxwell Schwartz,Consumer,United States,Columbus,Ohio,43229,East,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,9.184,2,0.2,1.148,12.5,-88.03792851932896,-101.95033774141376,2014,8
